fips5,county_name,state_alpha,state_name,year,short_desc,domain_desc,croplandArea_ha,croplandArea_acres
51111,LUNENBURG,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10412.38365034399,25729
51111,LUNENBURG,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,10036.422501011735,24800
51113,MADISON,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,23158.23553217321,57224
51113,MADISON,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,19368.676649129906,47860
51113,MADISON,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,17001.618777822743,42011
51113,MADISON,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,16209.631728045326,40054
51113,MADISON,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,18251.719951436666,45100
51113,MADISON,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,15885.87616349656,39254
51115,MATHEWS,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2405.099150141643,5943
51115,MATHEWS,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,1886.280857952246,4661
51115,MATHEWS,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,1283.28611898017,3171
51115,MATHEWS,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,1276.0016187778226,3153
51115,MATHEWS,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,1692.8369081343585,4183
51115,MATHEWS,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,1031.9708619991907,2550
51117,MECKLENBURG,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,34126.264670174016,84326
51117,MECKLENBURG,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,30116.95669769324,74419
51117,MECKLENBURG,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,26768.514771347633,66145
51117,MECKLENBURG,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,20577.094293808175,50846
51117,MECKLENBURG,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,25448.806151355726,62884
51117,MECKLENBURG,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,19774.98988263861,48864
51119,MIDDLESEX,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,6181.707810602995,15275
51119,MIDDLESEX,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,6148.522865236746,15193
51119,MIDDLESEX,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5550.789154188587,13716
51119,MIDDLESEX,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,5547.551598543099,13708
51119,MIDDLESEX,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,5934.034803723189,14663
51119,MIDDLESEX,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5721.5702144880615,14138
51121,MONTGOMERY,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,18837.71752326993,46548
51121,MONTGOMERY,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,17564.953460137596,43403
51121,MONTGOMERY,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,12229.461756373938,30219
51121,MONTGOMERY,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,12804.127883447996,31639
51121,MONTGOMERY,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,11635.370295426952,28751
51121,MONTGOMERY,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,10191.01578308377,25182
51125,NELSON,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,14592.47268312424,36058
51125,NELSON,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15802.913800080938,39049
51125,NELSON,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9266.693646297046,22898
51125,NELSON,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9076.891946580332,22429
51125,NELSON,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8159.8543099959525,20163
51125,NELSON,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,8841.359773371105,21847
51127,NEW KENT,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,4809.7936058276,11885
51127,NEW KENT,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,5595.305544314043,13826
51127,NEW KENT,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5690.408741400242,14061
51127,NEW KENT,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4257.3856738162685,10520
51127,NEW KENT,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4503.844597329016,11129
51127,NEW KENT,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4865.236746256576,12022
51131,NORTHAMPTON,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,20518.008903278023,50700
51131,NORTHAMPTON,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,17440.712262242007,43096
51131,NORTHAMPTON,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,23565.358154593283,58230
51131,NORTHAMPTON,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,17323.755564548766,42807
51131,NORTHAMPTON,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,15309.18656414407,37829
51131,NORTHAMPTON,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,13519.222986645082,33406
51133,NORTHUMBERLAND,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,12731.282881424524,31459
51133,NORTHUMBERLAND,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,13078.915418858762,32318
51133,NORTHUMBERLAND,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14931.606636989072,36896
51133,NORTHUMBERLAND,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13553.217320922702,33490
51133,NORTHUMBERLAND,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,13663.69890732497,33763
51133,NORTHUMBERLAND,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,16770.94293808175,41441
51135,NOTTOWAY,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,14937.677053824362,36911
51135,NOTTOWAY,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,14495.750708215297,35819
51135,NOTTOWAY,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,10067.583974099554,24877
51135,NOTTOWAY,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9156.616754350465,22626
51135,NOTTOWAY,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8135.572642654795,20103
51135,NOTTOWAY,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7873.735329825981,19456
51137,ORANGE,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,23337.91987049777,57668
51137,ORANGE,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,22538.64832051801,55693
51137,ORANGE,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,18292.998785916632,45202
51137,ORANGE,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,16373.937677053824,40460
51137,ORANGE,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,16107.648725212464,39802
51137,ORANGE,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20837.312828814243,51489
51139,PAGE,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,16206.798866855523,40047
51139,PAGE,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,13426.952650748684,33178
51139,PAGE,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,11210.845811412384,27702
51139,PAGE,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,11403.885066774585,28179
51139,PAGE,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12322.541481181708,30449
51139,PAGE,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,10829.623634156213,26760
51141,PATRICK,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,15794.415216511534,39028
51141,PATRICK,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,14287.737757992714,35305
51141,PATRICK,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,10293.403480372319,25435
51141,PATRICK,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9249.696479158236,22856
51141,PATRICK,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8749.898826386077,21621
51141,PATRICK,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7447.5920679886685,18403
51143,PITTSYLVANIA,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,52645.4876568191,130087
51143,PITTSYLVANIA,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,50624.848239579114,125094
51143,PITTSYLVANIA,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,41916.632942128694,103576
51143,PITTSYLVANIA,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,40634.56090651558,100408
51143,PITTSYLVANIA,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,33756.77863213274,83413
51143,PITTSYLVANIA,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,36178.87494941319,89398
51145,POWHATAN,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,8291.380008093889,20488
51145,POWHATAN,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,8624.848239579118,21312
51145,POWHATAN,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,4696.883852691218,11606
51145,POWHATAN,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,4269.931201942533,10551
51145,POWHATAN,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4605.422905706192,11380
51145,POWHATAN,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4234.318089842169,10463
51147,PRINCE EDWARD,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,14678.267907729663,36270
51147,PRINCE EDWARD,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,13831.242411978956,34177
51147,PRINCE EDWARD,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,10119.789558883043,25006
51147,PRINCE EDWARD,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7964.386887899635,19680
51147,PRINCE EDWARD,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8127.07405908539,20082
51147,PRINCE EDWARD,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,7940.509915014164,19621
51149,PRINCE GEORGE,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,9045.325779036826,22351
51149,PRINCE GEORGE,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,10454.876568191015,25834
51149,PRINCE GEORGE,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9014.569000404694,22275
51149,PRINCE GEORGE,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7701.335491703763,19030
51149,PRINCE GEORGE,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,8900.040469445568,21992
51149,PRINCE GEORGE,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5733.71104815864,14168
51153,PRINCE WILLIAM,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,11162.282476730068,27582
51153,PRINCE WILLIAM,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,9014.569000404694,22275
51153,PRINCE WILLIAM,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,7358.154593282072,18182
51153,PRINCE WILLIAM,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7708.619991906111,19048
51153,PRINCE WILLIAM,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,5714.6904087414005,14121
51153,PRINCE WILLIAM,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,4730.068798057467,11688
51155,PULASKI,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,17290.16592472683,42724
51155,PULASKI,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15085.795224605423,37277
51155,PULASKI,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8535.41076487252,21091
51155,PULASKI,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,10818.292189397005,26732
51155,PULASKI,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,9628.490489680291,23792
51155,PULASKI,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,9867.664912990691,24383
51157,RAPPAHANNOCK,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,15297.855119384863,37801
51157,RAPPAHANNOCK,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,14494.941319303925,35817
51157,RAPPAHANNOCK,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,8446.377984621611,20871
51157,RAPPAHANNOCK,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7004.04694455686,17307
51157,RAPPAHANNOCK,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10185.350060704168,25168
51157,RAPPAHANNOCK,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,8210.441116956697,20288
51159,RICHMOND,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,10516.39012545528,25986
51159,RICHMOND,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,12265.074868474301,30307
51159,RICHMOND,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9800.080938891137,24216
51159,RICHMOND,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,9028.733306353703,22310
51159,RICHMOND,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10599.757183326588,26192
51159,RICHMOND,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11309.995953055442,27947
51161,ROANOKE,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,5557.264265479563,13732
51161,ROANOKE,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,4471.064346418454,11048
51161,ROANOKE,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,3558.4783488466205,8793
51161,ROANOKE,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,3085.390530149737,7624
51161,ROANOKE,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,2505.0586806960746,6190
51161,ROANOKE,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2553.2173209227035,6309
51163,ROCKBRIDGE,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,27012.95022258195,66749
51163,ROCKBRIDGE,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,25753.945770942937,63638
51163,ROCKBRIDGE,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,16388.911371914204,40497
51163,ROCKBRIDGE,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,17029.94738972076,42081
51163,ROCKBRIDGE,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,14780.250910562525,36522
51163,ROCKBRIDGE,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,14162.687171185755,34996
51165,ROCKINGHAM,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,61702.54957507082,152467
51165,ROCKINGHAM,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,59964.79158235532,148173
51165,ROCKINGHAM,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,46346.82314852286,114523
51165,ROCKINGHAM,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,40653.58154593282,100455
51165,ROCKINGHAM,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,49317.28045325779,121863
51165,ROCKINGHAM,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,41885.47146904087,103499
51167,RUSSELL,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,26124.645892351273,64554
51167,RUSSELL,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,29157.426143261837,72048
51167,RUSSELL,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,14338.729259409145,35431
51167,RUSSELL,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13761.230271145285,34004
51167,RUSSELL,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,13235.532173209227,32705
51167,RUSSELL,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,13748.684743019021,33973
51169,SCOTT,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,24545.932820720354,60653
51169,SCOTT,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,24944.556859571025,61638
51169,SCOTT,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,16970.86199919061,41935
51169,SCOTT,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13531.36382031566,33436
51169,SCOTT,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12328.207203561311,30463
51169,SCOTT,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11934.439498178874,29490
51171,SHENANDOAH,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,31146.499392958314,76963
51171,SHENANDOAH,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,28459.732901659245,70324
51171,SHENANDOAH,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,24381.62687171186,60247
51171,SHENANDOAH,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,21337.91987049777,52726
51171,SHENANDOAH,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,24782.274382840955,61237
51171,SHENANDOAH,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20184.13597733711,49875
51173,SMYTH,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,24622.824767300688,60843
51173,SMYTH,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,18387.29259409146,45435
51173,SMYTH,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,12269.931201942532,30319
51173,SMYTH,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13893.970052610279,34332
51173,SMYTH,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10392.553622015377,25680
51173,SMYTH,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11425.333872925941,28232
51175,SOUTHAMPTON,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,41551.59854309996,102674
51175,SOUTHAMPTON,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,36768.11007689194,90854
51175,SOUTHAMPTON,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,36944.96155402671,91291
51175,SOUTHAMPTON,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,38149.33225414812,94267
51175,SOUTHAMPTON,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,39490.084985835696,97580
51175,SOUTHAMPTON,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,41157.02144880615,101699
51177,SPOTSYLVANIA,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,10433.42776203966,25781
51177,SPOTSYLVANIA,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,11105.625252934035,27442
51177,SPOTSYLVANIA,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,9620.801295022258,23773
51177,SPOTSYLVANIA,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,7573.856738162687,18715
51177,SPOTSYLVANIA,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,6768.514771347633,16725
51177,SPOTSYLVANIA,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,6240.793201133144,15421
51179,STAFFORD,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,4866.450829623634,12025
51179,STAFFORD,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,5837.312828814245,14424
51179,STAFFORD,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,4269.931201942533,10551
51179,STAFFORD,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,2685.552407932011,6636
51179,STAFFORD,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,4077.7013354917035,10076
51179,STAFFORD,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,2252.5293403480373,5566
51181,SURRY,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,13613.921489275597,33640
51181,SURRY,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15700.526102792392,38796
51181,SURRY,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,11875.354107648725,29344
51181,SURRY,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,13743.828409550788,33961
51181,SURRY,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,10287.33306353703,25420
51181,SURRY,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11468.636179684338,28339
51183,SUSSEX,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,18403.4803723189,45475
51183,SUSSEX,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,15454.876568191015,38189
51183,SUSSEX,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,15517.604208822338,38344
51183,SUSSEX,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,15934.439498178874,39374
51183,SUSSEX,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,18178.065560501822,44918
51183,SUSSEX,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,18883.85269121813,46662
51185,TAZEWELL,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,22157.02144880615,54750
51185,TAZEWELL,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,19182.11250505868,47399
51185,TAZEWELL,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,12739.376770538243,31479
51185,TAZEWELL,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,11775.394577094294,29097
51185,TAZEWELL,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,9982.193443949818,24666
51185,TAZEWELL,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,10917.442331040065,26977
51187,WARREN,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,10033.589639821934,24793
51187,WARREN,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,9524.888709024686,23536
51187,WARREN,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,5404.289761230271,13354
51187,WARREN,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,6405.099150141643,15827
51187,WARREN,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,5636.989073249696,13929
51187,WARREN,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,5136.382031566167,12692
51191,WASHINGTON,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,38428.166734115744,94956
51191,WASHINGTON,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,35511.53379198705,87749
51191,WASHINGTON,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,25983.407527316875,64205
51191,WASHINGTON,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,21915.82355321732,54154
51191,WASHINGTON,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,23579.927154997975,58266
51191,WASHINGTON,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,20324.969647915823,50223
51193,WESTMORELAND,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,17033.99433427762,42091
51193,WESTMORELAND,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,18737.35329825981,46300
51193,WESTMORELAND,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,18106.83933630109,44742
51193,WESTMORELAND,VA,VIRGINIA,2012,"AG LAND, CROPLAND - ACRES",TOTAL,14553.217320922702,35961
51193,WESTMORELAND,VA,VIRGINIA,2017,"AG LAND, CROPLAND - ACRES",TOTAL,12962.363415621205,32030
51193,WESTMORELAND,VA,VIRGINIA,2022,"AG LAND, CROPLAND - ACRES",TOTAL,11239.983812221772,27774
51195,WISE,VA,VIRGINIA,1997,"AG LAND, CROPLAND - ACRES",TOTAL,2983.8122217725618,7373
51195,WISE,VA,VIRGINIA,2002,"AG LAND, CROPLAND - ACRES",TOTAL,3756.77863213274,9283
51195,WISE,VA,VIRGINIA,2007,"AG LAND, CROPLAND - ACRES",TOTAL,1552.0032375556455,3835
